ResNet_152 cifar10
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      94.430000     82.945312     44.280000     40.617188     10.150000     11.281250     327.10s
INT_2     10.000000     10.179688     10.000000     10.179688     10.000000     10.179688     837.44s
INT_3     10.030000     15.242188     9.990000     10.992188     9.990000     10.914062     842.54s
INT_4     15.610000     15.093750     8.960000     11.781250     9.210000     11.539062     845.09s
INT_5     30.350000     11.750000     17.610000     10.328125     13.970000     10.304688     850.06s
INT_6     74.440000     24.976562     17.420000     52.289062     7.250000     24.015625     847.64s
INT_7     90.430000     58.632812     35.830000     51.773438     10.340000     14.453125     842.06s
INT_8     94.060000     80.796875     41.780000     38.859375     11.150000     11.289062     839.31s
INT_9     94.280000     82.921875     45.410000     39.656250     11.100000     11.148438     846.84s
INT_10     94.450000     83.195312     43.900000     40.585938     10.420000     11.867188     837.70s
INT_11     94.390000     83.273438     44.180000     40.460938     10.280000     11.273438     843.87s
INT_12     94.410000     83.070312     44.240000     40.648438     10.150000     11.406250     839.62s
INT_13     94.440000     82.968750     44.300000     40.492188     10.140000     11.210938     843.67s
INT_14     94.430000     82.875000     44.460000     40.781250     10.240000     11.265625     838.38s
INT_15     94.420000     82.914062     44.310000     40.679688     10.220000     11.312500     840.17s
INT_16     94.430000     82.906250     44.390000     40.632812     10.180000     11.281250     839.31s
POT_2     10.000000     10.179688     10.000000     10.179688     10.000000     10.179688     1220.44s
POT_3     10.010000     12.671875     10.390000     14.234375     10.420000     14.554688     1389.87s
POT_4     43.550000     32.453125     17.810000     21.554688     11.080000     16.914062     1775.54s
POT_5     43.000000     24.554688     17.400000     28.750000     11.100000     17.304688     2581.30s
POT_6     40.110000     34.664062     18.850000     22.343750     12.360000     17.015625     4165.48s
POT_7     34.390000     28.687500     19.560000     18.109375     13.220000     14.476562     7427.86s
POT_8     39.190000     39.695312     18.710000     18.664062     13.120000     16.187500     13804.55s
FLOAT_3_E1     9.970000     15.734375     10.000000     9.968750     10.000000     9.968750     1384.86s
FLOAT_4_E1     18.600000     10.773438     11.530000     9.539062     9.750000     8.382812     1780.54s
FLOAT_4_E2     19.530000     23.335938     12.460000     18.726562     10.830000     17.187500     1778.50s
FLOAT_5_E1     61.040000     23.507812     16.320000     25.726562     9.940000     11.859375     2579.43s
FLOAT_5_E2     73.510000     36.351562     26.920000     42.765625     14.370000     24.898438     2585.40s
FLOAT_5_E3     84.050000     45.218750     28.630000     41.265625     13.650000     26.765625     2581.44s
FLOAT_6_E1     87.580000     69.328125     36.360000     41.992188     14.300000     7.453125     4150.79s
FLOAT_6_E2     82.830000     49.992188     27.760000     35.648438     14.260000     22.250000     4152.38s
FLOAT_6_E3     91.170000     57.562500     37.240000     44.117188     12.300000     8.039062     4164.32s
FLOAT_6_E4     85.330000     46.023438     30.710000     40.304688     13.220000     26.726562     4160.66s
FLOAT_7_E1     90.300000     83.601562     35.850000     26.359375     15.280000     8.570312     7388.60s
FLOAT_7_E2     85.720000     48.398438     27.820000     32.976562     12.420000     19.898438     7393.53s
FLOAT_7_E3     93.620000     74.273438     43.020000     44.156250     12.260000     13.476562     7409.19s
FLOAT_7_E4     91.100000     59.023438     36.440000     43.937500     11.750000     8.085938     7428.80s
