VGG_16 cifar10
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      93.140000     99.539062     53.180000     49.640625     18.800000     20.265625     28.55s
INT_2     10.000000     10.062500     10.000000     10.062500     10.000000     10.062500     70.01s
INT_3     10.020000     9.390625     10.000000     10.062500     10.000000     10.062500     55.97s
INT_4     29.300000     10.687500     11.750000     10.695312     9.820000     10.117188     69.62s
INT_5     88.550000     86.140625     39.580000     53.320312     19.850000     40.585938     65.74s
INT_6     92.310000     98.867188     50.520000     52.898438     21.360000     28.515625     65.59s
INT_7     92.980000     99.437500     52.860000     51.609375     20.450000     24.734375     72.48s
INT_8     93.130000     99.554688     53.380000     49.750000     19.640000     21.234375     75.11s
INT_9     93.080000     99.554688     53.190000     50.328125     19.190000     21.179688     63.08s
INT_10     93.140000     99.554688     53.380000     49.562500     18.820000     20.500000     72.66s
INT_11     93.120000     99.531250     53.100000     49.734375     18.720000     20.437500     57.33s
INT_12     93.160000     99.539062     53.180000     49.578125     18.690000     20.320312     72.70s
INT_13     93.170000     99.539062     53.140000     49.539062     18.720000     20.281250     55.47s
INT_14     93.150000     99.539062     53.220000     49.625000     18.640000     20.320312     72.86s
INT_15     93.140000     99.539062     53.190000     49.710938     18.670000     20.335938     60.35s
INT_16     93.140000     99.539062     53.170000     49.710938     18.740000     20.304688     74.73s
POT_2     10.000000     10.062500     10.000000     10.062500     10.000000     10.062500     88.77s
POT_3     10.450000     12.125000     10.140000     10.210938     9.960000     9.921875     91.41s
POT_4     79.980000     59.140625     43.350000     27.429688     20.610000     21.804688     108.44s
POT_5     79.780000     57.601562     43.470000     27.398438     20.450000     21.515625     143.89s
POT_6     80.060000     57.820312     43.140000     27.375000     20.040000     21.445312     216.30s
POT_7     79.890000     58.921875     43.630000     27.562500     20.730000     21.757812     366.70s
POT_8     79.900000     57.867188     43.730000     27.406250     20.540000     21.945312     664.48s
FLOAT_3_E1     10.130000     10.054688     10.000000     10.062500     10.010000     10.023438     90.10s
FLOAT_4_E1     80.220000     46.203125     35.740000     31.843750     19.140000     23.343750     104.98s
FLOAT_4_E2     72.180000     85.367188     35.890000     33.085938     21.340000     25.484375     109.12s
FLOAT_5_E1     87.580000     84.609375     46.180000     33.101562     20.860000     21.296875     144.63s
FLOAT_5_E2     90.320000     98.515625     48.540000     36.945312     20.950000     21.679688     145.13s
FLOAT_5_E3     89.790000     97.789062     51.460000     36.906250     21.600000     20.562500     144.24s
FLOAT_6_E1     90.310000     92.906250     48.590000     36.343750     20.680000     21.468750     215.38s
FLOAT_6_E2     91.670000     99.187500     50.740000     40.945312     19.230000     21.367188     216.65s
FLOAT_6_E3     92.800000     99.484375     53.400000     48.804688     20.180000     20.765625     215.16s
FLOAT_6_E4     89.540000     98.109375     51.650000     36.203125     21.940000     20.507812     215.94s
FLOAT_7_E1     90.740000     96.718750     49.670000     36.132812     19.640000     21.085938     365.69s
FLOAT_7_E2     92.000000     99.421875     51.320000     42.093750     19.180000     20.632812     365.91s
FLOAT_7_E3     93.010000     99.468750     52.940000     49.523438     19.250000     21.015625     365.89s
FLOAT_7_E4     92.650000     99.406250     53.010000     48.484375     20.330000     21.015625     366.05s
FLOAT_7_E5     89.570000     97.804688     51.280000     36.648438     21.830000     20.546875     366.57s
FLOAT_8_E1     91.060000     96.914062     49.670000     35.992188     19.690000     20.648438     661.56s
FLOAT_8_E2     92.060000     99.468750     52.110000     43.414062     18.690000     21.046875     661.99s
FLOAT_8_E3     93.190000     99.523438     53.030000     48.750000     19.070000     20.531250     663.80s
FLOAT_8_E4     92.970000     99.523438     53.000000     49.328125     19.200000     21.085938     664.10s
FLOAT_8_E5     92.760000     99.445312     53.290000     48.398438     20.350000     20.992188     664.13s
FLOAT_8_E6     89.740000     97.937500     51.530000     36.359375     21.750000     20.710938     664.38s
