ResNet_50 cifar10
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      94.570000     95.296875     44.360000     45.945312     8.980000     10.601562     135.24s
INT_2     10.000000     10.328125     10.000000     10.328125     10.000000     10.328125     313.70s
INT_3     10.040000     13.429688     10.050000     13.992188     10.070000     14.164062     318.85s
INT_4     24.480000     18.546875     10.970000     10.367188     10.650000     10.625000     316.06s
INT_5     79.260000     59.109375     37.500000     27.835938     19.430000     16.328125     296.41s
INT_6     92.840000     90.531250     46.820000     40.570312     15.700000     13.406250     323.31s
INT_7     93.730000     93.828125     43.610000     42.125000     11.800000     10.304688     305.24s
INT_8     94.450000     95.585938     45.520000     48.046875     10.950000     12.203125     303.49s
INT_9     94.550000     94.570312     44.480000     45.390625     9.540000     11.250000     303.94s
INT_10     94.580000     94.906250     44.460000     45.843750     9.100000     10.898438     305.67s
INT_11     94.640000     95.296875     44.510000     45.945312     9.030000     10.500000     308.67s
INT_12     94.580000     95.257812     44.410000     46.054688     8.940000     10.671875     303.62s
INT_13     94.590000     95.273438     44.450000     45.921875     8.950000     10.679688     305.91s
INT_14     94.600000     95.273438     44.470000     45.945312     8.960000     10.695312     272.73s
INT_15     94.570000     95.281250     44.520000     45.835938     8.930000     10.625000     289.87s
INT_16     94.570000     95.296875     44.380000     45.890625     8.950000     10.617188     272.32s
POT_2     10.000000     10.328125     10.000000     10.328125     10.000000     10.328125     485.14s
POT_3     10.260000     12.617188     10.000000     9.578125     10.000000     9.437500     564.90s
POT_4     51.730000     72.195312     19.410000     30.421875     13.800000     24.734375     757.13s
POT_5     53.030000     64.093750     21.140000     26.039062     14.780000     22.023438     1128.74s
POT_6     55.280000     66.914062     21.140000     33.882812     13.710000     28.804688     1857.15s
POT_7     51.220000     68.859375     18.990000     30.648438     12.140000     23.312500     3337.61s
POT_8     44.780000     58.265625     18.930000     25.929688     13.450000     21.671875     6253.15s
FLOAT_3_E1     9.440000     15.976562     9.010000     8.359375     8.890000     8.507812     567.10s
FLOAT_4_E1     52.520000     40.414062     16.870000     24.734375     12.980000     15.328125     757.10s
FLOAT_4_E2     19.800000     33.039062     10.030000     31.843750     8.310000     28.679688     755.31s
FLOAT_5_E1     84.380000     77.562500     40.060000     40.164062     21.950000     29.828125     1122.66s
FLOAT_5_E2     63.310000     59.867188     21.590000     31.250000     13.280000     24.078125     1127.25s
FLOAT_5_E3     88.820000     85.156250     42.390000     45.140625     20.040000     27.195312     1128.58s
FLOAT_6_E1     87.410000     84.593750     38.790000     45.656250     17.710000     28.890625     1851.13s
FLOAT_6_E2     88.610000     77.281250     35.700000     45.382812     15.570000     31.609375     1853.98s
FLOAT_6_E3     92.990000     90.609375     44.470000     49.640625     14.770000     17.515625     1857.08s
FLOAT_6_E4     88.470000     83.656250     42.930000     49.234375     19.750000     31.250000     1856.95s
FLOAT_7_E1     90.630000     88.554688     40.630000     48.429688     15.880000     28.632812     3327.18s
FLOAT_7_E2     91.940000     83.742188     38.530000     50.320312     14.890000     30.359375     3332.99s
FLOAT_7_E3     94.170000     93.312500     44.200000     46.835938     11.800000     12.992188     3340.01s
FLOAT_7_E4     92.950000     90.148438     43.750000     49.507812     14.640000     17.976562     3342.85s
FLOAT_7_E5     88.970000     84.078125     42.870000     47.156250     20.230000     29.546875     3342.01s
FLOAT_8_E1     90.840000     89.453125     39.530000     45.695312     14.220000     24.164062     6245.58s
FLOAT_8_E2     92.650000     85.210938     39.950000     52.820312     13.510000     27.437500     6251.00s
FLOAT_8_E3     94.470000     94.718750     44.390000     46.265625     10.180000     11.757812     6263.01s
FLOAT_8_E4     94.170000     92.882812     44.530000     48.015625     12.000000     14.109375     6269.03s
FLOAT_8_E5     92.950000     90.125000     44.670000     50.742188     14.740000     18.765625     6268.95s
FLOAT_8_E6     87.850000     83.859375     41.850000     43.132812     21.560000     28.687500     6267.85s
